gene,raw_identifier,n_masked,neural_r,knn_r,delta_r,neural_mse,knn_mse,delta_mse
RN7SKP234,RN7SKP234,103,0.8158355,0.91672015,-0.100884676,0.2944715619087219,0.1471949815750122,-0.14727658033370972
DLGAP2,DLGAP2,109,0.6478751,0.74876726,-0.100892186,0.4460665285587311,0.33696669340133667,-0.10909983515739441
POGK,POGK,93,0.8291676,0.9300695,-0.1009019,0.26332035660743713,0.11928806453943253,-0.1440322920680046
ZNF479,ZNF479,88,0.6228919,0.7237967,-0.10090482,0.5399278998374939,0.445711612701416,-0.09421628713607788
PREX2,PREX2,84,0.8249779,0.92591864,-0.100940764,1.0453546047210693,0.4271194040775299,-0.6182352006435394
SPINT4,SPINT4,105,0.7923047,0.8932895,-0.10098481,0.38626375794410706,0.21303245425224304,-0.173231303691864
DARC,DARC,85,0.8293251,0.9303234,-0.10099834,0.25096601247787476,0.10539621114730835,-0.1455698013305664
FAM131A,FAM131A,101,0.85789865,0.9589223,-0.101023674,0.44993481040000916,0.16178224980831146,-0.2881525605916977
CACNB1,CACNB1,107,0.47961494,0.5806791,-0.101064175,1.4012067317962646,1.1130764484405518,-0.2881302833557129
SNORA72,SNORA72|ENSG00000252158.1,99,0.7182478,0.81933695,-0.10108918,0.7335519790649414,0.5480265617370605,-0.18552541732788086
ATP13A4,ATP13A4,103,0.83160067,0.9328245,-0.10122383,0.2945936918258667,0.12449561804533005,-0.17009807378053665
U3,U3|ENSG00000252669.1,127,0.8482083,0.9495745,-0.10136616,0.24209824204444885,0.08634476363658905,-0.1557534784078598
MIR4671,MIR4671,108,0.7990151,0.9004165,-0.10140139,0.33221709728240967,0.17498697340488434,-0.15723012387752533
PLEKHA5,PLEKHA5,94,0.60717565,0.70862186,-0.10144621,1.0669918060302734,0.8380575776100159,-0.22893422842025757
WFDC12,WFDC12,96,0.68063104,0.78217876,-0.10154772,0.7952461838722229,0.6146499514579773,-0.1805962324142456
EIF5A2,EIF5A2,99,0.83180547,0.93336,-0.10155451,0.24538643658161163,0.11996161192655563,-0.125424824655056
FAM188B2,FAM188B2,92,0.804761,0.9063949,-0.10163391,0.377885639667511,0.19098986685276031,-0.18689577281475067
MCMDC2,MCMDC2,89,0.80866426,0.91033435,-0.10167009,0.31018394231796265,0.1821928173303604,-0.12799112498760223
RBM34,RBM34,85,0.77402794,0.87571007,-0.10168213,0.484169602394104,0.28052765130996704,-0.20364195108413696
CCNE1,CCNE1,96,0.2922037,0.39400446,-0.10180077,1.1120738983154297,1.03201162815094,-0.08006227016448975
PCAT2,PCAT2,105,0.8619265,0.963862,-0.101935506,0.2533394694328308,0.09265261143445969,-0.16068685799837112
EDARADD,EDARADD,92,0.77247715,0.87441796,-0.10194081,0.26822423934936523,0.15830381214618683,-0.1099204272031784
KNG1,KNG1,109,0.8201533,0.9221771,-0.10202378,0.33605095744132996,0.1424056589603424,-0.19364529848098755
LRTM2,LRTM2,109,0.8155449,0.91757786,-0.10203296,0.3554126024246216,0.1640956699848175,-0.19131693243980408
ZNF384,ZNF384,110,0.8336702,0.93576354,-0.10209334,0.3651355803012848,0.1728506237268448,-0.19228495657444
ZNF251,ZNF251,103,0.81551534,0.9176205,-0.10210514,0.36417555809020996,0.16420814394950867,-0.1999674141407013
SLC26A10,SLC26A10,103,0.46552336,0.5679024,-0.102379024,0.26716092228889465,0.22006294131278992,-0.047097980976104736
SHC1,SHC1,125,0.81428105,0.9166864,-0.10240537,0.3327194154262543,0.16323938965797424,-0.16948002576828003
RN7SKP55,RN7SKP55,114,0.6606749,0.76311624,-0.10244131,0.5007930397987366,0.3798733949661255,-0.12091964483261108
ISPD,ISPD,113,0.5167278,0.6191808,-0.10245299,1.0594154596328735,0.8868595957756042,-0.1725558638572693
KIAA1432,KIAA1432,105,0.22914405,0.331639,-0.10249494,0.9938808679580688,0.9628359079360962,-0.031044960021972656
LINC00051,LINC00051,113,0.8342085,0.9368019,-0.10259342,0.36784201860427856,0.13837364315986633,-0.22946837544441223
MIR4448,MIR4448,83,0.8692169,0.97183466,-0.10261774,0.16202828288078308,0.05427130311727524,-0.10775697976350784
FLAD1,FLAD1,95,0.8572765,0.95992583,-0.10264933,0.23090599477291107,0.06727401912212372,-0.16363197565078735
RN7SL229P,RN7SL229P,92,0.86269975,0.9653547,-0.102654934,0.18595190346240997,0.04886828735470772,-0.13708361610770226
CTHRC1,CTHRC1,109,0.78194183,0.8847534,-0.102811575,0.46171998977661133,0.27513256669044495,-0.18658742308616638
PAG1,PAG1,111,0.8286706,0.9315341,-0.10286349,0.33211374282836914,0.14594581723213196,-0.18616792559623718
U4,U4|ENSG00000272359.1,102,0.75676775,0.8596486,-0.102880836,0.5111786723136902,0.3097745180130005,-0.2014041543006897
RAD54B,RAD54B,102,0.79690325,0.8998621,-0.10295886,0.4382494390010834,0.24887783825397491,-0.18937160074710846
ART4,ART4,101,0.8251125,0.928117,-0.103004456,0.325388640165329,0.1383020132780075,-0.18708662688732147
JPH2,JPH2,103,0.7187034,0.8217321,-0.103028715,0.7543911933898926,0.5654386878013611,-0.1889525055885315
RN7SL323P,RN7SL323P,112,0.81871593,0.92176723,-0.103051305,0.46704283356666565,0.20521743595600128,-0.26182539761066437
NPTX2,NPTX2,98,0.6047274,0.70778805,-0.10306066,0.5509496927261353,0.42812448740005493,-0.12282520532608032
MYNN,MYNN,108,0.83930886,0.9424438,-0.10313493,0.25436457991600037,0.12215971201658249,-0.13220486789941788
HMGCS1,HMGCS1,116,0.7588927,0.8622332,-0.10334051,0.5148798823356628,0.3464263081550598,-0.16845357418060303
DNAJC19,DNAJC19,96,0.7764329,0.879778,-0.103345156,0.6983224749565125,0.412805438041687,-0.28551703691482544
MAK16,MAK16,97,0.5896669,0.69307107,-0.103404164,0.6608120799064636,0.5453920960426331,-0.11541998386383057
EIF4A2,EIF4A2,97,0.84389967,0.9473526,-0.10345292,0.29459741711616516,0.12157939374446869,-0.17301802337169647
NUDCD1,NUDCD1,99,0.85325974,0.95673823,-0.10347849,0.2561246454715729,0.08924165368080139,-0.16688299179077148
NPEPL1,NPEPL1,102,0.7532795,0.8567654,-0.10348588,0.2832818627357483,0.18516965210437775,-0.09811221063137054
STMN2,STMN2,115,0.77041733,0.87391466,-0.10349733,0.5575851202011108,0.33398503065109253,-0.2236000895500183
KRAS,KRAS,99,0.6998049,0.80348486,-0.103679955,0.6047652363777161,0.46184825897216797,-0.1429169774055481
C19orf47,C19orf47,118,0.55627733,0.6599581,-0.10368079,0.37989580631256104,0.2826680541038513,-0.09722775220870972
GABPB2,GABPB2,109,0.83103395,0.93475646,-0.10372251,0.6846155524253845,0.342070609331131,-0.34254494309425354
RN7SL243P,RN7SL243P,110,0.83655816,0.9403135,-0.103755355,0.27747008204460144,0.1297844499349594,-0.14768563210964203
LRRC23,LRRC23,111,0.83596784,0.9397992,-0.10383135,0.3340327739715576,0.1304602473974228,-0.20357252657413483
RN7SL675P,RN7SL675P,122,0.75390804,0.85775304,-0.103845,0.3087799549102783,0.20513227581977844,-0.10364767909049988
CDH10,CDH10,104,0.7357417,0.83960515,-0.10386348,0.6934124231338501,0.4876059293746948,-0.20580649375915527
S100A16,S100A16,107,0.7726098,0.87651473,-0.10390496,0.4025086462497711,0.23268215358257294,-0.16982649266719818
RN7SKP40,RN7SKP40,119,0.83807623,0.94208336,-0.104007125,0.36925625801086426,0.17022952437400818,-0.19902673363685608
RBM38,RBM38,109,0.819376,0.9234375,-0.104061484,0.4158623516559601,0.18565286695957184,-0.23020948469638824
LINC00303,LINC00303,108,0.7807122,0.88479245,-0.10408026,0.29489266872406006,0.16568519175052643,-0.12920747697353363
RN7SL431P,RN7SL431P,105,0.74435014,0.84850687,-0.10415673,0.3947584927082062,0.26090750098228455,-0.13385099172592163
AURKA,AURKA,98,0.8236501,0.9278988,-0.1042487,0.34270137548446655,0.1487801969051361,-0.19392117857933044
DNTTIP1,DNTTIP1,91,0.8203052,0.92457604,-0.104270816,0.3006923496723175,0.13012239336967468,-0.17056995630264282
CAPZA3,CAPZA3,109,0.5926692,0.697121,-0.104451835,1.0519860982894897,0.8483532071113586,-0.2036328911781311
LINC00940,LINC00940,106,0.8199551,0.9244195,-0.10446441,0.1786077320575714,0.07218986749649048,-0.10641786456108093
POU2F1,POU2F1,111,0.7021095,0.8066108,-0.10450131,0.24740658700466156,0.15835963189601898,-0.08904695510864258
FAM86B2,FAM86B2,114,0.7299699,0.83456385,-0.10459393,0.7129309177398682,0.5218720436096191,-0.19105887413024902
LCE2A,LCE2A,119,0.80705386,0.9116692,-0.10461533,0.4335334897041321,0.2446274310350418,-0.18890605866909027
GOLPH3L,GOLPH3L,104,0.7893738,0.89405525,-0.10468143,0.3678109347820282,0.20767608284950256,-0.16013485193252563
SNORD38,SNORD38|ENSG00000207199.1,122,0.44063756,0.5455216,-0.10488406,0.7621381878852844,0.6573694348335266,-0.10476875305175781
DUSP27,DUSP27,110,0.8493482,0.9542667,-0.10491854,0.24845680594444275,0.099957674741745,-0.14849913120269775
NUP107,NUP107,111,0.503745,0.6086649,-0.10491985,0.49924564361572266,0.4260183870792389,-0.07322725653648376
FAM210B,FAM210B,111,0.81865346,0.923583,-0.10492951,0.31301969289779663,0.1395729035139084,-0.17344678938388824
MIR135B,MIR135B,105,0.6393486,0.7443437,-0.10499507,0.7222554087638855,0.5228874087333679,-0.19936800003051758
LRRCC1,LRRCC1,116,0.82897997,0.93403614,-0.10505617,0.5921108722686768,0.2179340273141861,-0.37417684495449066
TMOD4,TMOD4,93,0.78697795,0.89205426,-0.10507631,0.48461002111434937,0.28908929228782654,-0.19552072882652283
ARHGAP30,ARHGAP30,107,0.8367197,0.94182664,-0.10510695,0.2337203174829483,0.09087777137756348,-0.14284254610538483
LRP6,LRP6,105,0.8006529,0.9058384,-0.10518545,0.4610408544540405,0.24572336673736572,-0.2153174877166748
SNHG11,SNHG11,112,0.8394459,0.9446449,-0.10519904,0.40532106161117554,0.16221019625663757,-0.24311086535453796
LINC00884,LINC00884,87,0.8179251,0.923296,-0.10537088,0.43114352226257324,0.19355103373527527,-0.23759248852729797
FCRLA,FCRLA,107,0.8214818,0.9269538,-0.10547197,0.3063053488731384,0.13717253506183624,-0.16913281381130219
RN7SL434P,RN7SL434P,114,0.8127326,0.9182517,-0.105519116,0.4818733036518097,0.236357182264328,-0.2455161213874817
MIR548O2,MIR548O2,97,0.7626844,0.86824423,-0.105559826,0.4029138386249542,0.2417568862438202,-0.16115695238113403
SDHC,SDHC,105,0.6290762,0.73464113,-0.10556495,0.4721583425998688,0.3561181426048279,-0.1160401999950409
RNA5SP265,RNA5SP265,120,0.82243776,0.92820585,-0.105768085,0.5315200686454773,0.1974542886018753,-0.334065780043602
TFAP2C,TFAP2C,95,0.7437155,0.849507,-0.10579145,0.3597707152366638,0.22631078958511353,-0.1334599256515503
ODF1,ODF1,96,0.7619611,0.8678084,-0.1058473,0.6303414702415466,0.4621495306491852,-0.16819193959236145
SLAMF8,SLAMF8,98,0.8089502,0.91481936,-0.105869174,0.42571109533309937,0.2129458636045456,-0.21276523172855377
KLRC1,KLRC1,101,0.62450224,0.7303844,-0.10588217,1.0204952955245972,0.8216317296028137,-0.19886356592178345
NUP210L,NUP210L,126,0.8086359,0.914593,-0.10595709,0.2766174376010895,0.1297706514596939,-0.14684678614139557
BDH1,BDH1,106,0.796373,0.90238047,-0.10600746,0.5110923647880554,0.2832479774951935,-0.22784438729286194
TUBB1,TUBB1,105,0.6911889,0.7972766,-0.106087744,0.6284149289131165,0.4297037124633789,-0.19871121644973755
HAR1B,HAR1B,94,0.7647231,0.8708788,-0.10615569,0.342896044254303,0.19623228907585144,-0.14666375517845154
IVL,IVL,95,0.8324014,0.9386525,-0.10625112,0.2503358721733093,0.09736405313014984,-0.15297181904315948
DVL3,DVL3,108,0.85577935,0.9620409,-0.10626155,0.26640141010284424,0.1025376170873642,-0.16386379301548004
PPOX,PPOX,101,0.54709166,0.6533537,-0.10626203,1.1063886880874634,0.9501987099647522,-0.15618997812271118
MIR30D,MIR30D,110,0.8276063,0.9339401,-0.10633379,0.42300766706466675,0.17505434155464172,-0.24795332551002502
ROPN1L,ROPN1L,95,0.6418245,0.74830586,-0.10648137,0.31096142530441284,0.2199142426252365,-0.09104718267917633
RNU4ATAC7P,RNU4ATAC7P,109,0.74119574,0.8476872,-0.10649145,0.6774969100952148,0.4233151972293854,-0.25418171286582947
LRRIQ4,LRRIQ4,93,0.8276922,0.9342183,-0.10652608,0.32133349776268005,0.17241942882537842,-0.14891406893730164
SNORA71A,SNORA71A,105,0.83787507,0.9445348,-0.10665971,0.27256667613983154,0.11241713911294937,-0.16014953702688217
SNORD66,SNORD66|ENSG00000212158.1,114,0.8152542,0.92196447,-0.106710255,0.3661942780017853,0.21404343843460083,-0.15215083956718445
RN7SKP155,RN7SKP155,99,0.80067945,0.9076485,-0.10696906,0.3624870181083679,0.20261500775814056,-0.15987201035022736
ACP6,ACP6,105,0.717137,0.8242963,-0.10715932,0.7715818881988525,0.5372504591941833,-0.2343314290046692
A2MP1,A2MP1,104,0.8258436,0.9331024,-0.10725886,0.4091801345348358,0.19544681906700134,-0.21373331546783447
CLCN2,CLCN2,107,0.8003623,0.9076579,-0.10729563,0.20393460988998413,0.09629663079977036,-0.10763797909021378
ALG10,ALG10,94,0.7253591,0.83266807,-0.107308984,0.2798183858394623,0.18134404718875885,-0.09847433865070343
RPRD1B,RPRD1B,95,0.7785323,0.88590145,-0.107369125,0.2369258850812912,0.12073351442813873,-0.11619237065315247
SEMG2,SEMG2,96,0.8079416,0.91535723,-0.10741562,0.2990264594554901,0.15031850337982178,-0.14870795607566833
MIR1234,MIR1234,96,0.8365185,0.9439379,-0.10741937,0.4007909297943115,0.1687210202217102,-0.23206990957260132
SLC33A1,SLC33A1,89,0.8346146,0.9421072,-0.107492626,0.3115982413291931,0.13989287614822388,-0.17170536518096924
SNORA40,SNORA40|ENSG00000212134.1,122,0.80244726,0.9100224,-0.10757512,0.26651453971862793,0.13468977808952332,-0.13182476162910461
C1orf101,C1orf101,102,0.76237005,0.8700191,-0.10764903,0.5175032019615173,0.2970898747444153,-0.22041332721710205
ARHGDIB,ARHGDIB,120,0.8000178,0.9077057,-0.10768795,0.6173703074455261,0.34364476799964905,-0.2737255394458771
WISP2,WISP2,105,0.7348401,0.84255856,-0.10771847,0.22184380888938904,0.12818199396133423,-0.09366181492805481
TNFRSF6B,TNFRSF6B,107,0.8072562,0.915035,-0.10777879,0.6062153577804565,0.28285714983940125,-0.3233582079410553
LRRC52,LRRC52,117,0.82148165,0.92928314,-0.1078015,0.4076767563819885,0.17651858925819397,-0.23115816712379456
NFS1,NFS1,104,0.7721139,0.8799768,-0.10786289,0.8585138916969299,0.4850764572620392,-0.37343743443489075
RN7SL563P,RN7SL563P,120,0.74150646,0.8493989,-0.10789245,0.6933525800704956,0.4595396816730499,-0.23381289839744568
DENND4B,DENND4B,94,0.63399005,0.7418992,-0.10790914,0.5649421811103821,0.40351516008377075,-0.16142702102661133
PHC1,PHC1,113,0.7713674,0.87935156,-0.107984185,0.4194827377796173,0.2071942239999771,-0.2122885137796402
PEX11B,PEX11B,110,0.74973327,0.85777414,-0.10804087,0.34449657797813416,0.21683982014656067,-0.1276567578315735
TGIF2,TGIF2,113,0.6510151,0.7590853,-0.108070195,1.29457426071167,0.9596160650253296,-0.33495819568634033
HPYR1,HPYR1,114,0.82928306,0.93736535,-0.108082294,0.38320380449295044,0.1544586420059204,-0.22874516248703003
LCE1D,LCE1D,97,0.8176131,0.92570245,-0.10808933,0.48770397901535034,0.2464851289987564,-0.24121885001659393
CLVS1,CLVS1,104,0.7940046,0.9021396,-0.108134985,0.5717666149139404,0.29947319626808167,-0.27229341864585876
DAP3,DAP3,100,0.8279246,0.9362888,-0.108364165,0.35379886627197266,0.1500691920518875,-0.20372967422008514
