Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Renal cell carcinoma,-0.50092251416056,-1.3746896979611787,0.1224105461393597,0.26818318810628566,0.979,4/10,15.40%,PAK1;RAP1B;AKT2;MET
prerank,Relaxin signaling pathway,-0.3881065713238359,-1.3723098945257841,0.08955223880597014,0.2659863215857599,0.979,11/23,24.48%,EGFR;RLN1;COL4A2;RLN2;AKT2;GNG11;COL4A1;GNAS;GNGT1;ADCY2;GNG4
prerank,Th1 and Th2 cell differentiation,-0.48670041817796217,-1.3635383161491148,0.10685483870967742,0.27355625767948044,0.981,3/11,3.89%,JAK2;IFNG;IKBKB
prerank,Apelin signaling pathway,-0.38993671818932385,-1.3561325142264415,0.10674157303370786,0.2789919976679455,0.982,11/22,28.01%,CCND1;PRKAB2;RPS6KB1;MYLK2;AKT2;GNG11;GNGT1;ADCY2;GNG4;RYR2;PLAT
prerank,Viral carcinogenesis,-0.35407218916276056,-1.337141896375351,0.1320754716981132,0.300853942826172,0.987,12/29,22.26%,POLB;CCND1;CCNE1;CDK6;CDKN2B;ACTN4;VDAC3;CDKN2A;CDK4;MDM2;CHD4;YWHAB
prerank,Gastric cancer,-0.3501216075554089,-1.3364758572230475,0.09922178988326848,0.29649944314309407,0.987,10/31,15.40%,CCND1;CCNE1;FGF19;EGFR;FGF3;CDKN2B;RPS6KB1;E2F3;AKT2;MET
prerank,AMPK signaling pathway,-0.4079539654311676,-1.3190829895383305,0.1383177570093458,0.31507922694965834,0.987,6/18,12.54%,CCND1;PRKAB2;IRS2;CPT1A;RPS6KB1;AKT2
prerank,Staphylococcus aureus infection,-0.4002174706732067,-1.3161152094064936,0.14859437751004015,0.31418985138376926,0.989,11/18,31.34%,DEFB4A;DEFB103A;C3AR1;DEFA5;DEFB103B;DEFA1B;DEFA1;FCGR2C;FCGR3B;C1R;FCGR1A
prerank,Shigellosis,-0.35884956123348627,-1.3114008374467148,0.11591355599214145,0.3158834675713706,0.993,8/27,17.53%,EGFR;IKBKB;RPS6KB1;CTTN;ACTN4;AKT2;ARPC1A;MDM2
prerank,Chagas disease,-0.465465036009517,-1.3064491469741615,0.14785992217898833,0.31769833585305224,0.995,5/11,20.76%,IFNG;FADD;IKBKB;AKT2;GNAS
prerank,Lysosome,-0.42056224026094746,-1.2907717864571204,0.16037735849056603,0.33575106363416,0.998,5/14,21.19%,AP3M2;CTSZ;LAMP1;HGSNAT;CTSS
prerank,Prostate cancer,-0.3711777942797567,-1.2702035015212239,0.17495395948434622,0.36241627994997366,0.999,7/20,17.53%,CCND1;CCNE1;EGFR;IKBKB;E2F3;AKT2;MDM2
prerank,Human immunodeficiency virus 1 infection,-0.3562199990216581,-1.2678717812722895,0.16831683168316833,0.36084308880517413,0.999,10/24,27.31%,FADD;PAK1;IKBKB;RPS6KB1;AKT2;GNG11;GNGT1;GNG4;CUL4A;CD4
prerank,MicroRNAs in cancer,-0.29513640734519764,-1.2506752474156648,0.13972055888223553,0.3821658528412083,0.999,14/48,17.53%,CCND1;CCNE1;EGFR;HMGA2;SOX4;IKBKB;CDK6;IRS2;MIR26A2;MIR21;E2F3;CDKN2A;MET;MDM2
prerank,Transcriptional misregulation in cancer,-0.33005683110198647,-1.2428488054590998,0.16869918699186992,0.38794802973023246,0.999,15/30,32.00%,BIRC3;HMGA2;BIRC2;RARA;MET;MDM2;DEFA5;DEFA1B;RXRG;DEFA1;PLAT;CDKN1B;IL6;FCGR1A;MLF1
prerank,PI3K-Akt signaling pathway,-0.270866179789041,-1.2360701285755198,0.14495412844036698,0.3943390613222646,0.999,22/68,24.48%,JAK2;CCND1;CCNE1;FGF19;EGFR;COL4A2;IKBKB;FGF3;CDK6;RPS6KB1;CSF3;AKT2;GNG11;MET;CDK4;MDM2;COL4A1;YWHAB;GNGT1;OSMR;EIF4EBP1;GNG4
prerank,Influenza A,-0.3810172255555176,-1.2346048703948087,0.17886178861788618,0.3913558623531836,0.999,7/18,15.70%,JAK2;IFNG;FADD;IKBKB;CDK6;AKT2;CDK4
prerank,Prolactin signaling pathway,-0.4308938072188607,-1.2132910306989955,0.22813688212927757,0.4217065999648938,0.999,3/11,12.54%,JAK2;CCND1;AKT2
prerank,ErbB signaling pathway,-0.3649545728637969,-1.212107673388706,0.20235756385068762,0.41782955941723715,0.999,5/18,12.54%,EGFR;PAK1;RPS6KB1;NRG1;AKT2
prerank,Breast cancer,-0.31089200667746847,-1.197798582006686,0.21643286573146292,0.4373845030522887,0.999,9/30,15.70%,CCND1;FGF19;EGFR;FGF3;CDK6;RPS6KB1;E2F3;AKT2;CDK4
prerank,Measles,-0.34405109173798587,-1.1941926496517814,0.2583170254403131,0.4375389233939517,0.999,7/21,15.70%,CCND1;CCNE1;FADD;IKBKB;CDK6;AKT2;CDK4
prerank,Osteoclast differentiation,-0.36365840743957956,-1.1859182537119823,0.22007722007722008,0.4469309356750115,0.999,4/17,3.89%,IFNG;GAB2;CALCR;IKBKB
prerank,Glucagon signaling pathway,-0.3887095732380708,-1.1845672203002675,0.2538167938931298,0.4429658884793166,0.999,6/15,23.25%,PHKG1;PRKAB2;CPT1A;AKT2;GNAS;ADCY2
prerank,Rap1 signaling pathway,-0.3047278187571003,-1.1792990801834597,0.2015810276679842,0.44578748741258095,0.999,8/34,15.40%,FGF19;EGFR;RAP1B;FGF3;RAPGEF5;SIPA1L3;AKT2;MET
prerank,Wnt signaling pathway,-0.34348316688262215,-1.159719879100606,0.26506024096385544,0.4758485327205706,1.0,8/19,21.26%,CCND1;SFRP1;CTNND2;LGR5;MMP7;SOX17;NKD2;DKK4
prerank,Cholinergic synapse,-0.33268201110668005,-1.1473540634631512,0.2548262548262548,0.4922966091015063,1.0,8/21,24.48%,JAK2;CHRNA6;AKT2;GNG11;GNGT1;ADCY2;KCNQ2;GNG4
prerank,T cell receptor signaling pathway,-0.3564875649968546,-1.1389541471696703,0.2909441233140655,0.5019786118832251,1.0,5/16,15.70%,IFNG;PAK1;IKBKB;AKT2;CDK4
prerank,cGMP-PKG signaling pathway,-0.2997662565966528,-1.1373080590536842,0.2626641651031895,0.49893639196068107,1.0,8/28,15.83%,TRPC6;IRS2;MYLK2;ADRB3;VDAC3;GATA4;AKT2;KCNU1
prerank,Chemokine signaling pathway,-0.3151179654372862,-1.1340607098669937,0.26851851851851855,0.49875800995542374,1.0,10/25,24.95%,JAK2;PAK1;RAP1B;IKBKB;AKT2;GNG11;GNGT1;ADCY2;GNG4;GRK1
prerank,Glutamatergic synapse,-0.3638233591442893,-1.1310264274817536,0.2730844793713163,0.4980330362150383,1.0,7/14,24.48%,GNG11;SHANK2;GNAS;GNGT1;ADCY2;SLC1A3;GNG4
prerank,Toll-like receptor signaling pathway,-0.41410678533023604,-1.1268552325634675,0.31954887218045114,0.5000095167399455,1.0,3/11,12.54%,FADD;IKBKB;AKT2
prerank,Endocytosis,-0.286696655113851,-1.118990702057457,0.29366602687140114,0.5085597474025595,1.0,11/35,24.95%,AGAP2;EGFR;CAPZA2;KIF5A;CAPZA3;RAB11FIP1;ARPC1A;MDM2;VPS45;SMURF1;GRK1
prerank,Cytosolic DNA-sensing pathway,0.39352910962457704,1.0863507502580267,0.3673036093418259,1.0,1.0,4/10,18.10%,ADAR;POLR2K;NFKBIB;POLR3C
prerank,Complement and coagulation cascades,-0.35775426631629526,-1.0799741909303262,0.3376865671641791,0.5769130295614824,1.0,5/14,17.70%,PROCR;F7;C9;F10;C3AR1
prerank,Purine metabolism,0.35622891450458416,1.0752135218759071,0.3469785575048733,1.0,1.0,8/13,36.19%,ADA;GUCY2C;ADCY10;PDE6H;PKLR;PDE7A;ADCY8;PDE3A
prerank,Hippo signaling pathway,-0.29047511026301875,-1.0726272922620188,0.35145631067961164,0.5848955080397272,1.0,6/26,9.51%,CCND1;BIRC3;PAK1;YAP1;GDF5;BIRC2
prerank,Coronavirus disease,-0.2781886794127972,-1.067178000531195,0.3595505617977528,0.5890595271962054,1.0,8/32,17.70%,EGFR;RPS21;IKBKB;RPL19;C9;CSF3;RPL37;C3AR1
