Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),-0.3502469049891529,-0.9888983409826256,0.4588910133843212,0.7557528560732464,1.0,4/11,15.70%,CCND1;EGFR;TFDP1;CDK4
prerank,Translation (GO:0006412),-0.252403775332924,-0.9863539015799714,0.4686907020872865,0.7586149440616464,1.0,7/31,15.10%,RPS21;TSFM;MRPS12;MRPL21;RPL19;MRPL36;RPL37
prerank,Glycolipid Biosynthetic Process (GO:0009247),0.35116358272467973,0.9808932128919471,0.46458333333333335,1.0,1.0,3/10,17.76%,SCCPDH;PIGC;B3GNT5
prerank,Protein Ubiquitination (GO:0016567),-0.23115131876200773,-0.9789954474076697,0.4941860465116279,0.7724120379898903,1.0,13/45,19.26%,RNF122;CAND1;KLHL42;FBXO25;BIRC2;RNF115;TRPC4AP;TNKS;BIRC7;NEUROD2;KLHL7;MDM2;FBXL7
prerank,Striated Muscle Contraction (GO:0006941),-0.3463892257536144,-0.9777081506815981,0.48282442748091603,0.7724123221437541,1.0,3/11,9.48%,TCAP;STAC2;MYLK2
prerank,Potassium Ion Import Across Plasma Membrane (GO:1990573),0.33905280848746566,0.9773166789721678,0.49793388429752067,1.0,1.0,5/11,24.65%,KCNJ8;ATP1A4;SLC12A5;ATP1B1;KCNK9
prerank,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),-0.3453342925764231,-0.9761165652022772,0.47470817120622566,0.7732072097062214,1.0,5/10,28.51%,CALCR;ADRB3;GNAS;ADCY2;PTGER4
prerank,Positive Regulation Of Defense Response (GO:0031349),-0.33692411669194383,-0.9734113484356527,0.49203187250996017,0.7763594824478314,1.0,2/12,2.99%,IFNG;FADD
prerank,Defense Response To Virus (GO:0051607),-0.2792851617367009,-0.972869514004428,0.47368421052631576,0.7745232765759221,1.0,5/23,14.27%,FADD;IFNL1;LYST;IFNL3;ZDHHC11
prerank,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),-0.23188314526158216,-0.9723201844748123,0.5061224489795918,0.7728283175603657,1.0,12/41,19.43%,RNF122;ERLIN2;KLHL42;PSMD8;BIRC2;NCCRP1;TRPC4AP;FBXL20;SIRT2;MDM2;FBXL7;PSMC4
prerank,Positive Regulation Of Fat Cell Differentiation (GO:0045600),0.3185033220195215,0.9716267165066548,0.4800796812749004,1.0,1.0,8/13,37.26%,ZBTB7B;GDF3;HNRNPU;TMEM64;CEBPB;LMO3;ADIG;CREBL2
prerank,Regulation Of Cell Adhesion (GO:0030155),0.2954177295406034,0.9693280752293562,0.5060975609756098,1.0,1.0,5/17,21.49%,ANGPT1;EPHB3;TGM2;KNG1;PTK2
prerank,Regulation Of Ras Protein Signal Transduction (GO:0046578),0.35015840825927735,0.9689631984645974,0.4946695095948827,1.0,1.0,3/10,24.88%,NOTCH2;DENND3;PDCD10
prerank,Fatty Acid Metabolic Process (GO:0006631),-0.35062198201285605,-0.9668990950255554,0.4911591355599214,0.7823880895649444,1.0,3/10,11.14%,NUDT19;CPT1A;SLC27A3
prerank,mRNA Processing (GO:0006397),0.28032863837873667,0.9667756818781665,0.49166666666666664,1.0,1.0,7/20,18.73%,PABPC1;TRA2B;SRSF6;RPRD1B;SNRPE;RBM8A;CTNNBL1
prerank,Positive Regulation Of Protein Localization To Nucleus (GO:1900182),-0.3117132728785916,-0.9649605899017125,0.49808429118773945,0.7837724458758049,1.0,5/15,21.92%,IFNG;YAP1;ORMDL3;PINX1;TERT
prerank,Regulation Of GTPase Activity (GO:0043087),-0.2650699557405955,-0.9645311324000461,0.4797570850202429,0.7818484770092183,1.0,7/25,15.74%,SFRP1;RAPGEFL1;BCAS3;RAPGEF5;USP17L2;SNX13;ARHGEF7
prerank,Protein Autophosphorylation (GO:0046777),-0.26108076320119483,-0.963610703391534,0.4933078393881453,0.7809251626807483,1.0,6/29,9.48%,JAK2;EGFR;PAK1;CDK12;MAP4K1;MYLK2
prerank,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),-0.3237427840826846,-0.9621078976806697,0.49407114624505927,0.7812626670440996,1.0,3/13,8.42%,ADAM9;EID2;GDF5
prerank,Neuropeptide Signaling Pathway (GO:0007218),0.3503829159723547,0.9619498928672205,0.5170212765957447,1.0,1.0,6/10,36.86%,RXFP4;NPBWR1;OPRL1;OPRK1;RXFP3;GPR149
prerank,Regulation Of MAPK Cascade (GO:0043408),-0.24839883636574156,-0.960854559944663,0.5185873605947955,0.7812515474398269,1.0,6/33,9.81%,EGFR;PAK1;ZNF622;MAP4K1;MYOC;ADRB3
prerank,Regulation Of DNA Metabolic Process (GO:0051052),0.29871980220759,0.960711155427628,0.48118811881188117,1.0,1.0,12/17,43.51%,GRHL2;NSMCE2;ACTL6A;UBE2V1;IL7R;DSCC1;ACTR5;CHRAC1;MYC;UBE2V2;TAF4;ENY2
prerank,Protein Glycosylation (GO:0006486),0.26902926440146024,0.959115630718814,0.5020080321285141,1.0,1.0,10/22,31.37%,PSMD2;POFUT1;B3GNT5;GALNT8;B4GALT5;B3GALNT2;ALG10;ALG10B;RPN2;SERP1
