Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Human T-cell leukemia virus 1 infection,-0.1096562706413139,-0.7945082615582472,0.7,0.7931550160280649,1.0,13/34,12.61%,POLB;MMP7;CCND1;CDK4;CCNE1;E2F3;CDKN2B;VDAC3;TRRAP;CCND2;ZFP36;IKBKB;CDKN2A
prerank,Fluid shear stress and atherosclerosis,0.18877955418407616,0.794225306549262,0.7046894803548795,1.0,1.0,11/16,59.12%,MMP9;SDC2;PTK2;PIK3CA;MGST1;AKT3;MGST3;ARHGEF2;PRKAA1;SRC;SDC4
prerank,HIF-1 signaling pathway,0.17580169816196128,0.7930423748099507,0.7296296296296296,1.0,1.0,16/19,75.12%,ANGPT1;GAPDH;LTBR;IL6R;PIK3CA;LDHB;AKT3;PLCG1;ENO2;TFRC;ARNT;EIF4EBP1;CDKN1B;ERBB2;IL6;AKT2
prerank,Retrograde endocannabinoid signaling,0.18672803079855171,0.7856830894203687,0.7239648682559598,1.0,1.0,10/17,49.23%,NDUFB5;NDUFS2;NDUFB9;SLC32A1;CACNA1C;GNB3;ADCY8;GNB4;KCNJ9;NDUFS6
prerank,Signaling pathways regulating pluripotency of stem cells,0.17882763248415906,0.7854076095457273,0.7027027027027027,1.0,1.0,12/18,56.75%,DVL3;SETDB1;FZD6;PIK3CA;AKT3;SOX2;POU5F1B;MYC;WNT5B;SKIL;ID1;KRAS
prerank,Systemic lupus erythematosus,0.1988615918899924,0.7853274264536863,0.7570093457943925,1.0,1.0,10/13,68.80%,GRIN2B;FCGR2A;FCGR3A;C1S;CD40;FCGR1A;FCGR3B;C6;C1R;C7
prerank,PI3K-Akt signaling pathway,0.11300716054391514,0.7760631952637538,0.7589473684210526,1.0,1.0,51/68,73.45%,ANGPT1;SGK2;CCNE2;IL7;IL6R;CRTC2;LAMA5;YWHAZ;THBS3;VWF;GYS2;EFNA1;PTK2;PIK3CA;COL9A3;THEM4;AKT3;GNB3;IL7R;LPAR5;BCL2L1;PCK1;EFNA4;GNB4;SGK3;PRKAA1;FGF6;FGF23;MYC;MCL1;NTF3;KRAS;ITGA10;YWHAB;EIF4EBP1;ITGB8;CDKN1B;FGF4;PRLR;ERBB2;FGFR1;EFNA3;OSMR;CREB3L4;MDM2;FGF10;GHR;COL4A1;GNGT1;IL6;GNG4
prerank,Shigellosis,0.1499464538080313,0.7689733184530215,0.7570422535211268,1.0,1.0,14/27,46.04%,PFN2;ELMO2;GABARAPL1;RIPK2;PTK2;PIK3CA;NFKBIB;UBE2V1;AKT3;SHARPIN;PLCG1;BCL2L1;UBE2V2;ARHGEF2
prerank,Platelet activation,0.17728289683924683,0.7680126540748258,0.7496855345911949,1.0,1.0,16/18,75.65%,GP5;FCGR2A;VWF;PIK3CA;AKT3;P2RY1;FCER1G;ADCY8;PRKCI;P2RY12;SRC;ADCY2;LYN;GNAS;AKT2;ITPR2
prerank,Ubiquitin mediated proteolysis,0.1826657859811185,0.7678990327796512,0.7549148099606815,1.0,1.0,14/16,77.15%,UBE2C;UBR5;WWP1;PIAS3;UBE2W;UBE2Q1;SKP2;UBE2QL1;ITCH;FBXO4;MDM2;SMURF1;CUL4A;BIRC7
prerank,NF-kappa B signaling pathway,0.19880061625277698,0.7624856453672766,0.7646276595744681,1.0,1.0,6/13,39.32%,LY96;LTBR;EDARADD;PLCG1;CD40;BCL2L1
prerank,Renal cell carcinoma,-0.19225634178905207,-0.7543449017889163,0.7870036101083032,0.8427721756416627,1.0,10/10,80.87%,PAK1;RAP1B;MET;AKT2;PAK4;KRAS;ARNT;AKT3;PIK3CA;PAK2
prerank,Oxidative phosphorylation,0.1756409378383182,0.7505951818058305,0.7824519230769231,1.0,1.0,7/17,32.67%,COX6C;NDUFB5;NDUFS2;NDUFB9;ATP6V1C1;ATP6V0D2;UQCRB
prerank,Cardiac muscle contraction,0.18544870278567388,0.7454396505087072,0.7941550190597204,1.0,1.0,12/14,71.76%,COX6C;ATP1A4;CACNA1C;ATP1B1;UQCRB;TPM3;ATP1A2;COX4I2;ASPH;CACNA2D4;CYC1;RYR2
prerank,Oocyte meiosis,0.20488368613182606,0.7426187205924992,0.7696629213483146,1.0,1.0,10/11,75.65%,CCNE2;AURKA;YWHAZ;ADCY8;MOS;YWHAB;ADCY2;FBXO43;PLCZ1;ITPR2
prerank,Serotonergic synapse,0.19081675727432693,0.7402080621718995,0.8055925432756325,1.0,1.0,12/13,75.65%,HTR3D;HTR3E;CACNA1C;GNB3;GNB4;KCNJ9;KRAS;HTR3C;GNAS;GNGT1;GNG4;ITPR2
prerank,Inflammatory mediator regulation of TRP channels,0.20367278797996663,0.7367216349666793,0.7934336525307798,1.0,1.0,11/11,79.71%,KNG1;PIK3CA;PLCG1;TRPA1;ADCY8;SRC;ADCY2;GNAS;IL1RAP;ITPR2;PTGER4
prerank,Amoebiasis,-0.17744294250760623,-0.731522584635102,0.8315789473684211,0.8628329284426117,1.0,7/11,33.30%,IFNG;ACTN4;COL4A2;C9;IL6;COL4A1;GNAS
prerank,Amyotrophic lateral sclerosis,0.1254333221267513,0.7223583448473144,0.7995618838992333,1.0,1.0,11/41,20.89%,COX6C;DERL1;GRIN2B;PSMD2;NDUFB5;PFN2;NDUFS2;PSMA7;NDUFB9;GABARAPL1;NUP210L
prerank,Hypertrophic cardiomyopathy,-0.17202720156416362,-0.7221573095755544,0.8438661710037175,0.8633921557625407,1.0,7/11,40.12%,CACNB1;PRKAB2;IL6;RYR2;ITGB8;CACNA2D4;ITGA10
prerank,Thyroid hormone signaling pathway,0.1468788837815955,0.718890058888099,0.8472727272727273,1.0,1.0,15/24,56.75%,MED30;NCOA2;NOTCH2;ATP1A4;NCOA3;PIK3CA;AKT3;ATP1B1;PLCG1;ATP1A2;MED12L;MYC;SLCO1C1;SRC;KRAS
prerank,Influenza A,-0.1337733717170156,-0.7187342376198242,0.8558139534883721,0.8558307955535946,1.0,11/18,33.80%,JAK2;IFNG;CDK4;FADD;IKBKB;CDK6;KPNA7;AKT2;TNFRSF1A;IL6;RAE1
prerank,Gastric acid secretion,0.1785089228683337,0.7149998700893923,0.8074454428754814,1.0,1.0,8/14,45.94%,SST;ATP1A4;CA2;CHRM3;ATP1B1;ATP1A2;SLC26A7;ADCY8
prerank,Hepatocellular carcinoma,0.14092345008643958,0.714197288481611,0.8093525179856115,1.0,1.0,16/27,56.75%,DVL3;SHC1;FZD6;LRP6;PIK3CA;TERC;MGST1;AKT3;ACTL6A;PLCG1;BCL2L1;MGST3;E2F1;MYC;WNT5B;KRAS
prerank,Bacterial invasion of epithelial cells,0.20173564600696037,0.7059058376158772,0.819060773480663,1.0,1.0,4/10,26.45%,ELMO2;SHC1;PTK2;PIK3CA
prerank,Parkinson disease,0.1348831887522195,0.7054434859241796,0.8298850574712644,1.0,1.0,7/31,15.80%,COX6C;MFN1;PSMD2;NDUFB5;NDUFS2;PSMA7;NDUFB9
prerank,Human papillomavirus infection,0.11324450322726451,0.6919398551735726,0.8419319429198683,1.0,1.0,16/48,30.04%,NOTCH2;DVL3;CCNE2;DLG1;HEY1;LAMA5;THBS3;FZD6;VWF;ATP6V1C1;PTK2;HES1;PIK3CA;COL9A3;ATP6V0D2;AKT3
