gene,raw_identifier,n_masked,neural_r,neural_mse,rank_r,rank_mse,quality_score
PLEKHG4B,PLEKHG4B,99,0.7038949,0.41724950075149536,0.4431561996779388,0.5784219001610306,0.5107890499194847
NCSTN,NCSTN,112,0.7119835,0.42993584275245667,0.4698872785829308,0.5507246376811594,0.510305958132045
SLC17A9,SLC17A9,104,0.575231,0.3103102147579193,0.2028985507246377,0.8177133655394525,0.510305958132045
ACOT8,ACOT8,113,0.81646895,0.7057384848594666,0.822866344605475,0.19742351046698872,0.5101449275362319
NTSR1,NTSR1,100,0.7506661,0.48786041140556335,0.5842190016103059,0.4357487922705314,0.5099838969404187
NDUFS6,NDUFS6,108,0.72589594,0.45115548372268677,0.509500805152979,0.5101449275362319,0.5098228663446054
SNORA71C,SNORA71C,100,0.7227379,0.4459361732006073,0.49822866344605476,0.5201288244766505,0.5091787439613527
FAM167A,FAM167A,99,0.6726003,0.3825305700302124,0.36553945249597425,0.6521739130434783,0.5088566827697263
RAI14,RAI14,114,0.6586327,0.3736291825771332,0.3404186795491143,0.6769726247987118,0.508695652173913
RGS7,RGS7,114,0.75188875,0.4932011067867279,0.5893719806763285,0.4280193236714976,0.508695652173913
MYH7B,MYH7B,99,0.74152267,0.4762396812438965,0.5581320450885668,0.45861513687600647,0.5083735909822866
GATAD2B,GATAD2B,85,0.7740577,0.5410785675048828,0.6647342995169082,0.35201288244766504,0.5083735909822866
SLC26A7,SLC26A7,103,0.7429793,0.4784448444843292,0.5626409017713365,0.4537842190016103,0.5082125603864734
SNORD93,SNORD93,114,0.62793475,0.35106635093688965,0.2863123993558776,0.7297906602254428,0.5080515297906603
NINJ2,NINJ2,104,0.7648498,0.5233067274093628,0.6360708534621579,0.37971014492753624,0.5078904991948471
C1orf101,C1orf101,102,0.76237005,0.5175032019615173,0.6264090177133655,0.3893719806763285,0.507890499194847
HEBP1,HEBP1,104,0.71574694,0.43706411123275757,0.4789049919484702,0.5355877616747182,0.5072463768115942
SRC,SRC,93,0.70208645,0.4191074073314667,0.4389694041867955,0.5742351046698873,0.5066022544283414
GPR89B,GPR89B,116,0.73060554,0.4586045742034912,0.5227053140096618,0.4904991948470209,0.5066022544283414
FAM110B,FAM110B,99,0.72056186,0.44679349660873413,0.4933977455716586,0.518840579710145,0.5061191626409018
C1orf43,C1orf43,115,0.71904737,0.44477319717407227,0.4895330112721417,0.5223832528180354,0.5059581320450885
IAPP,IAPP,98,0.7599194,0.515943706035614,0.6193236714975845,0.3922705314009662,0.5057971014492754
BPIFB3,BPIFB3,120,0.72877043,0.45587438344955444,0.5162640901771337,0.4953301127214171,0.5057971014492754
DCUN1D2,DCUN1D2,110,0.58200777,0.32047978043556213,0.2135265700483092,0.7961352657004831,0.5048309178743962
CCT3,CCT3,111,0.7478072,0.4894532263278961,0.5761674718196458,0.43285024154589374,0.5045088566827698
SLC35E3,SLC35E3,111,0.38965982,0.24079619348049164,0.056682769726247986,0.9513687600644123,0.5040257648953301
CMBL,CMBL,108,0.6958699,0.414354145526886,0.4238325281803543,0.5842190016103059,0.5040257648953301
RINL,RINL,105,0.58470345,0.32359519600868225,0.2170692431561997,0.7909822866344606,0.5040257648953301
HMGCS1,HMGCS1,116,0.7588927,0.5148798823356628,0.6144927536231884,0.3932367149758454,0.503864734299517
TTPA,TTPA,95,0.7748853,0.5502030849456787,0.6679549114331723,0.3394524959742351,0.5037037037037038
U4,U4|ENSG00000272359.1,102,0.75676775,0.5111786723136902,0.6074074074074074,0.3996779388083736,0.5035426731078905
ZGPAT,ZGPAT,118,0.7412153,0.47962823510169983,0.555877616747182,0.4502415458937198,0.5030595813204508
RPL7,RPL7,120,0.74322903,0.48505038022994995,0.5642512077294686,0.44186795491143316,0.5030595813204508
MIR4677,MIR4677,94,0.7189965,0.44803473353385925,0.4892109500805153,0.5165861513687601,0.5028985507246377
MIR1537,MIR1537,94,0.75211143,0.499498575925827,0.5900161030595813,0.41545893719806765,0.5027375201288244
OSBPL2,OSBPL2,97,0.7034372,0.42348378896713257,0.4428341384863124,0.5626409017713365,0.5027375201288244
CARKD,CARKD,96,0.6859078,0.4023146629333496,0.3993558776167472,0.6061191626409018,0.5027375201288244
NPR1,NPR1,106,0.77763885,0.5625293254852295,0.6792270531400966,0.32592592592592595,0.5025764895330113
REP15,REP15,99,0.48489854,0.2721320390701294,0.11272141706924316,0.8921095008051529,0.5024154589371981
RN7SKP15,RN7SKP15,108,0.7483259,0.49338623881340027,0.577133655394525,0.42737520128824474,0.5022544283413849
TAS2R64P,TAS2R64P,91,0.71146166,0.4371575713157654,0.46859903381642515,0.5352657004830917,0.5019323671497584
DUSP16,DUSP16,92,0.71280515,0.43914276361465454,0.4721417069243156,0.5314009661835749,0.5017713365539452
MIR5186,MIR5186,115,0.7571971,0.5154139399528503,0.6090177133655394,0.392914653784219,0.5009661835748792
EMP1,EMP1,95,0.61729914,0.3479723334312439,0.26537842190016103,0.7365539452495974,0.5009661835748792
RN7SL215P,RN7SL215P,107,0.74934334,0.49662575125694275,0.5813204508856683,0.42028985507246375,0.500805152979066
TLDC2,TLDC2,106,0.7607123,0.5234952569007874,0.6228663446054751,0.37874396135265703,0.500805152979066
ZNF571,ZNF571,113,0.65374076,0.37491387128829956,0.32979066022544284,0.6714975845410628,0.5006441223832528
YBX3,YBX3,87,0.79587567,0.6338092684745789,0.7423510466988728,0.25861513687600646,0.5004830917874397
PARD6B,PARD6B,105,0.71348804,0.44253048300743103,0.47439613526570046,0.5262479871175524,0.5003220611916264
RN7SL148P,RN7SL148P,96,0.6735838,0.3902897834777832,0.3690821256038647,0.6312399355877617,0.5001610305958132
ITPR2,ITPR2,96,0.6038946,0.33995911478996277,0.24412238325281804,0.755877616747182,0.5
EXOC3,EXOC3,92,0.7866207,0.597938060760498,0.7095008051529791,0.28888888888888886,0.499194847020934
TMEM67,TMEM67,106,0.81105477,0.7108622193336487,0.8038647342995169,0.19420289855072465,0.4990338164251208
SLC26A10,SLC26A10,103,0.46552336,0.26716092228889465,0.09565217391304348,0.9024154589371981,0.4990338164251208
SNORA58,SNORA58|ENSG00000201129.1,98,0.78457457,0.5919324159622192,0.7014492753623188,0.2962962962962963,0.49887278582930755
LINC00603,LINC00603,85,0.713003,0.44463080167770386,0.4731078904991948,0.523671497584541,0.49838969404186795
GDF5OS,GDF5OS,113,0.714835,0.44593462347984314,0.47568438003220614,0.520450885668277,0.4980676328502416
ZFP36,ZFP36,107,0.4602208,0.26687929034233093,0.0927536231884058,0.9033816425120773,0.4980676328502416
MIR5187,MIR5187,94,0.7601532,0.5251089334487915,0.6199677938808373,0.3761674718196457,0.4980676328502415
RN7SL676P,RN7SL676P,114,0.7294139,0.46680933237075806,0.5185185185185185,0.47761674718196456,0.4980676328502415
ANO2,ANO2,108,0.6418619,0.36884236335754395,0.3072463768115942,0.6872785829307568,0.49726247987117556
PIANP,PIANP,115,0.73449767,0.4750349521636963,0.5323671497584541,0.4615136876006441,0.4969404186795491
MIR554,MIR554,100,0.7355171,0.47626736760139465,0.5359098228663446,0.4579710144927536,0.4969404186795491
STAU2,STAU2,110,0.7837127,0.5938143134117126,0.6995169082125604,0.293719806763285,0.4966183574879227
MTFR1,MTFR1,112,0.6754235,0.3952392041683197,0.37262479871175525,0.6202898550724638,0.49645732689210953
RARRES1,RARRES1,98,0.78474444,0.6007466316223145,0.7027375201288245,0.2885668276972625,0.4956521739130435
IFNL2,IFNL2,100,0.5654531,0.3187389671802521,0.19130434782608696,0.8,0.4956521739130435
PTP4A3,PTP4A3,111,0.7294664,0.46955999732017517,0.518840579710145,0.47246376811594204,0.4956521739130435
BPIFB2,BPIFB2,131,0.6750588,0.39559900760650635,0.3719806763285024,0.6193236714975845,0.49565217391304345
SNORD56,SNORD56|ENSG00000201151.1,113,0.70936966,0.4397023618221283,0.46022544283413847,0.5304347826086957,0.4953301127214171
USP13,USP13,124,0.7695757,0.5493042469024658,0.6499194847020934,0.3404186795491143,0.49516908212560384
FCGR3A,FCGR3A,108,0.76974213,0.5505551695823669,0.6505636070853462,0.3391304347826087,0.4948470209339775
CCDC77,CCDC77,108,0.8015013,0.6778339147567749,0.7671497584541063,0.2222222222222222,0.49468599033816424
FKBP9,FKBP9,87,0.6575566,0.3827705383300781,0.33784219001610305,0.6515297906602254,0.49468599033816424
SDHA,SDHA,111,0.70041615,0.42705631256103516,0.43349436392914653,0.5545893719806764,0.49404186795491145
KIRREL,KIRREL,115,0.71003884,0.44473233819007874,0.46344605475040257,0.5230273752012883,0.4932367149758454
C1orf56,C1orf56,137,0.71880555,0.4551919400691986,0.4885668276972625,0.49694041867954913,0.4927536231884058
SNORA71,SNORA71|ENSG00000201811.1,117,0.66438675,0.3888447880744934,0.3507246376811594,0.6344605475040258,0.4925925925925926
SLC45A2,SLC45A2,119,0.7054547,0.43584033846855164,0.44798711755233495,0.5371980676328503,0.4925925925925926
PLEKHG6,PLEKHG6,95,0.65436506,0.38218027353286743,0.3314009661835749,0.6531400966183575,0.4922705314009662
RN7SL64P,RN7SL64P,101,0.61195946,0.35162365436553955,0.25636070853462156,0.7281803542673108,0.49227053140096616
CDCA3,CDCA3,111,0.7116167,0.4489932954311371,0.46924315619967794,0.5146537842190017,0.4919484702093398
LINC00941,LINC00941,96,0.6278166,0.36360403895378113,0.2856682769726248,0.6982286634460547,0.49194847020933974
DCAF8,DCAF8,116,0.7680058,0.5499597787857056,0.644122383252818,0.3397745571658615,0.49194847020933974
STMN2,STMN2,115,0.77041733,0.5575851202011108,0.6515297906602254,0.3320450885668277,0.49178743961352656
SEMA4A,SEMA4A,107,0.75949425,0.5325798392295837,0.6170692431561997,0.3648953301127214,0.49098228663446053
TOMM34,TOMM34,112,0.71111226,0.4487764537334442,0.46634460547504025,0.514975845410628,0.49066022544283416
TPD52,TPD52,82,0.7086802,0.44381654262542725,0.456682769726248,0.5246376811594203,0.49066022544283416
RNA5SP482,RNA5SP482,125,0.6755296,0.40096524357795715,0.37294685990338167,0.6074074074074074,0.4901771336553945
MIR4797,MIR4797,113,0.7467431,0.5049712657928467,0.5729468599033817,0.407085346215781,0.4900161030595813
GCSAML,GCSAML,79,0.70679307,0.43998298048973083,0.4499194847020934,0.5301127214170692,0.4900161030595813
PDCD6,PDCD6,110,0.68695843,0.4174479842185974,0.40128824476650565,0.5780998389694042,0.48969404186795495
LRMP,LRMP,118,0.71486056,0.4532466232776642,0.4760064412238325,0.5020933977455717,0.4890499194847021
ARHGEF2,ARHGEF2,82,0.73806036,0.48871171474456787,0.5429951690821256,0.4351046698872786,0.4890499194847021
COL20A1,COL20A1,121,0.74860054,0.511644184589386,0.578743961352657,0.39806763285024155,0.48840579710144927
ZSWIM1,ZSWIM1,111,0.66890794,0.3950580954551697,0.355877616747182,0.6206119162640902,0.4882447665056361
NBPF15,NBPF15,97,0.64214385,0.37587761878967285,0.30821256038647343,0.6682769726247987,0.4882447665056361
PPP1R3D,PPP1R3D,102,0.7804245,0.6029118299484253,0.6885668276972625,0.2853462157809984,0.48695652173913045
S100A4,S100A4,110,0.7417418,0.5003719925880432,0.5597423510466989,0.414170692431562,0.48695652173913045
LXN,LXN,97,0.7748116,0.5797509551048279,0.6673107890499195,0.3066022544283414,0.4869565217391304
SPRR2G,SPRR2G,104,0.789279,0.6348094344139099,0.7169082125603865,0.256682769726248,0.4867954911433172
LRRC69,LRRC69,112,0.67791045,0.409060001373291,0.3780998389694042,0.5945249597423511,0.48631239935587767
PPIAL4G,PPIAL4G,108,0.72004527,0.465057909488678,0.4927536231884058,0.47987117552334946,0.48631239935587767
TDH,TDH,99,0.68586516,0.41929879784584045,0.3987117552334944,0.5735909822866344,0.4861513687600644
ATP1A2,ATP1A2,102,0.75511,0.5298407077789307,0.601610305958132,0.36972624798711756,0.4856682769726248
SLC2A3,SLC2A3,99,0.5864199,0.3429815173149109,0.22093397745571658,0.7494363929146538,0.48518518518518516
VHLL,VHLL,101,0.7672039,0.5617162585258484,0.6415458937198067,0.32657004830917874,0.48405797101449277
GTSF1L,GTSF1L,100,0.8205917,0.8403674364089966,0.8383252818035427,0.12979066022544283,0.48405797101449277
LCE3E,LCE3E,100,0.70972216,0.45228278636932373,0.46247987117552336,0.5053140096618357,0.48389694041867953
ECH1,ECH1,113,0.7134869,0.4570917785167694,0.4740740740740741,0.4933977455716586,0.48373590982286635
TCFL5,TCFL5,115,0.72523737,0.47529304027557373,0.506280193236715,0.4608695652173913,0.48357487922705317
ADCK5,ADCK5,112,0.70196986,0.4412507116794586,0.4383252818035427,0.5285024154589372,0.48341384863123993
PDZD2,PDZD2,96,0.7241386,0.47478923201560974,0.5027375201288244,0.46215780998389694,0.4824476650563607
PKIG,PKIG,99,0.6870559,0.42351412773132324,0.40193236714975844,0.5619967793880838,0.4819645732689211
MIR548AO,MIR548AO,103,0.5246631,0.3108738660812378,0.14750402576489532,0.8151368760064412,0.48132045088566827
KISS1,KISS1,118,0.7834077,0.628546953201294,0.6988727858293076,0.26247987117552335,0.4806763285024155
DPY19L3,DPY19L3,90,0.67915136,0.41696470975875854,0.3822866344605475,0.5790660225442834,0.4806763285024155
SNAPIN,SNAPIN,101,0.773423,0.5890455842018127,0.6624798711755233,0.29790660225442833,0.4801932367149758
SPIDR,SPIDR,102,0.7194851,0.4710600972175598,0.4904991948470209,0.46956521739130436,0.48003220611916264
RNA5SP487,RNA5SP487,107,0.7822975,0.6272964477539062,0.6956521739130435,0.263768115942029,0.4797101449275362
MED21,MED21,106,0.77334005,0.5921772718429565,0.6618357487922706,0.2956521739130435,0.47874396135265707
MIR4661,MIR4661,102,0.81605536,0.8228131532669067,0.821256038647343,0.13623188405797101,0.478743961352657
PTGIS,PTGIS,119,0.7212823,0.47440001368522644,0.49404186795491145,0.4628019323671498,0.4784219001610306
KIAA1755,KIAA1755,113,0.74019694,0.5084982514381409,0.5526570048309178,0.4035426731078905,0.47809983896940417
EPS8,EPS8,116,0.48357138,0.29718881845474243,0.11143317230273753,0.8441223832528181,0.4777777777777778
GSDMB,GSDMB,119,0.8129408,0.8056865930557251,0.8103059581320451,0.14428341384863125,0.4772946859903382
FBXL6,FBXL6,103,0.69410056,0.43739181756973267,0.41964573268921096,0.534621578099839,0.477133655394525
CRNN,CRNN,111,0.6739479,0.4144343435764313,0.36972624798711756,0.5838969404186796,0.47681159420289854
SNTA1,SNTA1,105,0.7924026,0.6741307377815247,0.7275362318840579,0.22544283413848631,0.4764895330112721
RNA5SP483,RNA5SP483,93,0.7009062,0.44713735580444336,0.43478260869565216,0.5178743961352656,0.4763285024154589
SOGA1,SOGA1,96,0.63183236,0.37974420189857483,0.29307568438003223,0.6592592592592592,0.4761674718196457
COL9A3,COL9A3,111,0.7870623,0.6590480804443359,0.711755233494364,0.23993558776167473,0.4758454106280193
ADAMTS4,ADAMTS4,120,0.7423688,0.51787269115448,0.5619967793880838,0.3890499194847021,0.47552334943639296
BNIPL,BNIPL,102,0.68896484,0.43192508816719055,0.4048309178743961,0.5462157809983897,0.47552334943639296
HIST2H2BA,HIST2H2BA,116,0.59156275,0.353425532579422,0.22769726247987118,0.7233494363929146,0.4755233494363929
TTPAL,TTPAL,91,0.65098405,0.393410325050354,0.3252818035426731,0.6247987117552335,0.4750402576489533
RAB3IP,RAB3IP,118,0.27329898,0.25182846188545227,0.019001610305958132,0.9307568438003221,0.4748792270531401
MIR4471,MIR4471,91,0.76621395,0.5754092931747437,0.6392914653784219,0.3101449275362319,0.4747181964573269
RBM39,RBM39,108,0.75799334,0.5521160960197449,0.6109500805152979,0.33752012882447663,0.4742351046698873
SNX16,SNX16,110,0.70311594,0.45203378796577454,0.4421900161030596,0.506280193236715,0.4742351046698873
NFATC2,NFATC2,97,0.74999505,0.5326611995697021,0.5829307568438004,0.364573268921095,0.47375201288244767
RPS20,RPS20,90,0.7309981,0.49606069922447205,0.5246376811594203,0.4219001610305958,0.47326892109500807
CACNA1C,CACNA1C,90,0.7976908,0.7105557918548584,0.7500805152979066,0.19516908212560385,0.4726247987117552
RNF19A,RNF19A,106,0.7543903,0.5458833575248718,0.5987117552334944,0.34524959742351047,0.47198067632850244
CABLES2,CABLES2,116,0.70930207,0.4611342251300812,0.4595813204508857,0.48438003220611914,0.4719806763285024
GNRHR2,GNRHR2,84,0.6798813,0.4248754382133484,0.38486312399355876,0.559098228663446,0.4719806763285024
PLXDC1,PLXDC1,105,0.41439635,0.2807195484638214,0.06859903381642513,0.8753623188405797,0.4719806763285024
RNA5SP268,RNA5SP268,93,0.74581635,0.5284983515739441,0.5697262479871176,0.3723027375201288,0.47101449275362317
ADAMTSL4,ADAMTSL4,116,0.69480777,0.445541650056839,0.4209339774557166,0.5210950080515298,0.47101449275362317
CSPP1,CSPP1,91,0.7786684,0.6343480944633484,0.6837359098228664,0.2576489533011272,0.4706924315619968
PENK,PENK,103,0.7792794,0.6362177133560181,0.6850241545893719,0.25507246376811593,0.47004830917874396
MIEN1,MIEN1,97,0.2913199,0.2590164840221405,0.02383252818035427,0.9156199677938809,0.4697262479871176
STK38L,STK38L,103,0.6817554,0.4304637014865875,0.39001610305958134,0.5491143317230274,0.46956521739130436
NCALD,NCALD,97,0.743214,0.527234673500061,0.5636070853462157,0.37455716586151366,0.4690821256038647
MCL1,MCL1,102,0.7085662,0.4635040760040283,0.4557165861513688,0.4811594202898551,0.4684380032206119
